,"""Nearly Headless"" Nick",Albus Dumbledore,Alecto Carrow,Amelia Bones,Amycus Carrow,Arabella Figg,Argus Filch,Arthur Weasley,Augusta Longbottom,Bartemius Crouch Sr,Bellatrix Lestrange,Blaise Zabini,Cedric Diggory,Charlie Weasley,Cho Chang,Cormac McLaggen,Cornelius Fudge,Dean Thomas,Dennis Creevey,Dirk Cresswell,Dolores Umbridge,Draco Malfoy,Dudley Dursley,Emmeline Vance,Ernie Macmillan,Fenrir Greyback,Filius Flitwick,Fleur Delacour,Frank Bryce,Frank Longbottom,Fred Weasley,Gabrielle Delacour,George Weasley,Ginevra Weasley,Godric Gryffindor,Gregory Goyle Jr,Gregory Goyle Sr,Hannah Abbott,Harry Potter,Helena Ravenclaw,Helga Hufflepuff,Hepzibah Smith,Hermione Granger,Horace Slughorn,Igor Karkaroff,James Potter,Katie Bell,Kingsley Shacklebolt,Lavender Brown,Lee Jordan,Lily Potter,Lord Voldemort,Lucius Malfoy,Luna Lovegood,Madam Malkin,Madam Rosmerta,Marcus Flint,Marietta Edgecombe,Marvolo Gaunt,Mary Cattermole,Mary Riddle,Merope Gaunt,Michael Corner,Minerva McGonagall,Molly Weasley,Morfin Gaunt,Mundungus Fletcher,Narcissa Malfoy,Neville Longbottom,Nymphadora Tonks,Pansy Parkinson,Parvati Patil,Percy Weasley,Peter Pettigrew,Petunia Dursley,Phineas Nigellus Black,Pomona Sprout,Regulus Arcturus Black,Remus Lupin,Rita Skeeter,Romilda Vane,Ronald Weasley,Rubeus Hagrid,Rufus Scrimgeour,Salazar Slytherin,Seamus Finnigan,Severus Snape,Sirius Black,Stan Shunpike,Susan Bones,Sybill Patricia Trelawney,Ted Tonks,Teddy Lupin,Terry Boot,Tom Riddle,Vernon Dursley,Viktor Krum,Vincent Crabbe Jr,Vincent Crabbe Sr,William Weasley,Zacharias Smith
Fleur Delacour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617593795094,0.0,0.0,0.0,0.0,0.0,0.576420875421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645861556744,0.2,0.640535914703,0.540595427964,0.0,0.0,0.0,0.0,0.44053030303,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725,0.0,0.617593795094,0.0,0.0,0.0,0.0,0.577248677249,0.0,0.0,0.617593795094,0.0,0.0,0.333333333333,0.0,0.333333333333,0.391666666667,0.0,0.0,0.512963849016,0.0,0.55,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.577248677249,0.616666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.525955387205,0.0
Frank Bryce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank Longbottom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fred Weasley,0.0,0.3625,0.0,0.0,0.0,0.0,0.0,0.327404505032,0.0,0.0,0.0,0.0,0.0,0.328177796995,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.645861556744,0.0,0.0,0.0,0.0,0.338410888007,0.329025543573,0.0,0.0,0.0,0.0,0.337651523741,0.0,0.0,0.0,0.26898989899,0.75,0.0,0.405808080808,0.211038961039,0.333333333333,0.75,0.0,0.405808080808,0.0,0.3495,0.0,0.35,0.28125,0.0,0.0,0.75,0.0,0.0,0.75,0.3625,0.217546296296,0.343286115468,0.75,0.0,0.25,0.0,0.437268518519,0.0,0.0,0.328140793875,0.0,0.0,0.311111111111,1.0,0.311111111111,0.503333333333,0.0,0.0,0.342012474315,0.483888888889,0.0,0.0,0.0,0.452380952381,0.311111111111,0.0,0.0,0.0,0.437268518519,0.436111111111,0.422077922078,0.0,0.0,0.0,0.0,0.0,0.343252804211,0.0
Gabrielle Delacour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9225,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9225,0.0
George Weasley,0.0,0.3625,0.0,0.0,0.0,0.0,0.0,0.322984814539,0.0,0.0,0.0,0.0,0.0,0.323686957261,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.640535914703,0.0,0.0,0.338410888007,0.0,0.0,0.329622442124,0.0,0.0,0.0,0.0,0.351095522805,0.0,0.0,0.0,0.275544922913,0.75,0.0,0.405808080808,0.211038961039,0.333333333333,0.516666666667,0.0,0.405808080808,0.0,0.3495,0.0,0.35,0.28125,0.0,0.0,0.75,0.0,0.0,0.75,0.3625,0.217546296296,0.338181137002,0.75,0.0,0.25,0.0,0.437268518519,0.0,0.0,0.321747320713,0.0,0.0,0.333333333333,1.0,0.333333333333,0.503333333333,0.0,0.0,0.3310794884,0.362916666667,0.275,0.0,0.0,0.452380952381,0.333333333333,0.0,0.0,0.0,0.437268518519,0.436111111111,0.422077922078,0.0,0.0,0.0,0.0,0.0,0.339306372484,0.0
Ginevra Weasley,0.525,0.318547619048,0.0,0.0,0.533333333333,0.0,0.0,0.317680468831,0.0,0.0,0.0,0.222916666667,0.0,0.318106894983,0.25625,0.210119047619,0.0,0.37584505772,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.540595427964,0.0,0.0,0.329025543573,0.9225,0.329622442124,0.0,0.415476190476,0.0,0.0,0.0,0.358288120141,0.0,0.0,0.3,0.320520212952,0.361555555556,0.0,0.421212121212,0.250711193568,0.333333333333,0.424444444444,0.0,0.421212121212,0.0,0.3296,1.0,0.388888888889,0.321428571429,0.0,0.0,0.75,0.0,0.0,0.75,0.430185185185,0.082791005291,0.332978578547,0.75,0.0,0.25,0.331481481481,0.415046296296,0.0,0.0,0.317971303445,0.0,0.0,0.474007936508,1.0,0.474007936508,0.488888888889,0.0,0.5,0.342426723529,0.545333333333,0.275,0.565555555556,0.525,0.452380952381,0.474007936508,0.0,0.0,0.0,0.415046296296,0.47380952381,0.422077922078,0.0,0.0,0.0,0.0,0.0,0.328418711456,0.333333333333
Godric Gryffindor,0.55625,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.633333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415476190476,0.0,0.0,0.0,0.0,0.341198412698,0.280160493827,0.512962962963,0.529166666667,0.384376984127,0.05,0.0,0.0,0.570833333333,0.0,0.0962962962963,0.0,0.0,0.0,0.633333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.633333333333,0.446878306878,0.0,0.0,0.0962962962963,0.0,0.0,0.0,0.416666666667,0.0,0.416666666667,0.0,0.0,0.0,0.2905,0.85,0.0,0.443981481481,0.525,0.146878306878,0.416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.597222222222
Gregory Goyle Jr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.370746527778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418918350168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278522272272,0.0,0.387628600823,0.0,0.0,0.0,0.545833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418918350168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418918350168,0.0,0.0,0.278888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272916666667,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283152173913,0.283152173913,0.0,0.0
Gregory Goyle Sr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.370746527778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418918350168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278522272272,0.0,0.0,0.387628600823,0.0,0.0,0.0,0.545833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418918350168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418918350168,0.0,0.0,0.278888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272916666667,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283152173913,0.283152173913,0.0,0.0
Hannah Abbott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Potter,0.365833333333,0.335223160603,0.422817460317,0.0,0.533333333333,0.611111111111,0.548351648352,0.35013269295,0.342857142857,0.0,1.0,0.403962418301,0.0,0.344297148068,0.15,0.357499562475,0.533055555556,0.521618357488,0.0,0.0,0.362301587302,0.40938525848,0.0,0.0,0.514058956916,0.25,0.397380952381,0.44053030303,0.0,0.24,0.337651523741,0.2,0.351095522805,0.358288120141,0.341198412698,0.387628600823,0.387628600823,0.0,0.0,0.306481481481,0.509722222222,0.46247955748,0.360988517512,0.403088649208,0.0,0.359455995,0.41066747406,0.333333333333,0.356008436834,0.8,0.361620587489,0.445104451742,0.398882986638,0.422902116402,0.516365783687,0.529637175325,0.4,0.473125,0.368849206349,0.0,0.640969215969,0.478637566138,0.340499751984,0.300271164021,0.378701676082,0.477891156463,0.286111111111,0.402566004909,0.338249007937,0.372070707071,0.340518518519,0.5,0.327784262034,0.362179487179,0.25,0.416168156787,0.39346031746,0.414490929705,0.537207977208,0.379166666667,0.439583333333,0.377396203577,0.468467918031,0.417604166667,0.306685606061,0.457196969697,0.408956530273,0.389800929402,0.307142857143,0.0,0.378860877684,0.359277777778,0.548282051282,0.422077922078,0.635978835979,0.0,0.45,0.407182539683,0.407182539683,0.368174175011,0.548035113035
Helena Ravenclaw,0.0,0.494444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280160493827,0.0,0.0,0.0,0.306481481481,0.0,0.331481481481,0.0,0.238888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387481481481,0.0,0.0,0.512962962963,0.0,0.0,0.494444444444,0.0,0.0,0.0,0.494444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helga Hufflepuff,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512962962963,0.0,0.0,0.0,0.509722222222,0.331481481481,0.0,0.453333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.725,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493981481481,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
Hepzibah Smith,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.529166666667,0.0,0.0,0.0,0.46247955748,0.0,0.453333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.515986394558,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.0,0.0,0.0,0.0,0.0,0.387849111867
Hermione Granger,0.0,0.357291666667,0.0,0.0,0.0,0.0,0.233333333333,0.337912457912,0.0,0.0,0.0,0.513194444444,0.0,0.337912457912,0.375,0.211904761905,0.0,0.211507936508,0.0,0.0,0.0,0.373729357063,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.26898989899,0.0,0.275544922913,0.320520212952,0.384376984127,0.545833333333,0.545833333333,0.0,0.360988517512,0.238888888889,0.0,0.0,0.0,0.235633680556,0.0,0.0,0.317515432099,0.0,0.377877846791,0.0,0.0,0.431481481481,0.359433621934,0.25,0.420249368687,0.366432178932,0.0,0.0,0.0,0.0,0.0,0.0,0.654692460317,0.146666666667,0.375458286569,0.0,0.1125,0.374284865461,0.210158730159,0.8,0.5,0.286111111111,0.341792929293,0.0,0.0,0.508333333333,0.0,0.508333333333,0.566666666667,0.0,1.0,0.345500598745,0.544254115226,0.0,0.0,1.0,0.384053287982,0.606666666667,0.0,0.0,0.527777777778,0.8,0.566666666667,0.0,0.466666666667,0.0,0.822222222222,0.545833333333,0.545833333333,0.369236482472,0.0
Horace Slughorn,0.0,0.239204856446,0.0,0.0,0.0,0.0,0.596428571429,0.375,0.0,0.0,0.0,0.3875,0.0,0.0,0.0,0.5125,0.0,0.0,0.0,0.0,0.0,0.275134310134,0.0,0.0,0.208333333333,0.0,0.444444444444,0.0,0.0,0.0,0.75,0.0,0.75,0.361555555556,0.05,0.0,0.0,0.0,0.403088649208,0.0,0.0,0.0,0.235633680556,0.0,0.0,0.641898148148,0.0,0.0,0.241666666667,0.0,0.641898148148,0.385726495726,0.298062169312,0.46308994709,0.288888888889,0.410185185185,0.4,0.0,0.0,0.0,0.294047619048,0.0,0.417554563492,0.548611111111,0.0,0.0,0.0,0.298062169312,0.340625,0.0,0.0,0.0,0.0,0.0,0.0,0.305216049383,0.465277777778,0.305216049383,0.0,0.0,0.283333333333,0.41263688472,0.35597930839,0.453333333333,0.226444444444,0.0,0.414158249158,0.378287037037,0.0,0.0,0.518333333333,0.0,0.0,0.0,0.241536796537,0.653333333333,0.0,0.0,0.0,0.0,0.0
Igor Karkaroff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Potter,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.405808080808,0.3,0.0,0.0,0.0,0.0,0.405808080808,0.75,0.0,0.55,0.0,0.0,0.0,0.0,0.533333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.405808080808,0.0,0.405808080808,0.421212121212,0.0,0.0,0.0,0.0,0.359455995,0.0,0.0,0.0,0.0,0.641898148148,0.0,0.0,0.25,0.0,0.0,0.0,0.355592915617,0.361944444444,0.457142857143,0.397530864198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.405808080808,0.0,0.0,0.533333333333,0.24,0.5,0.0,0.0,0.405808080808,0.0,0.0,0.4275,0.0,0.4275,0.0,0.0,0.0,0.405808080808,0.362962962963,0.0,0.0,0.0,0.345972222222,0.347083333333,0.0,0.0,0.355555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405808080808,0.0
Katie Bell,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.211038961039,0.0,0.0,0.0,0.0,0.0,0.211038961039,0.0,0.613333333333,0.0,0.666666666667,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211038961039,0.0,0.211038961039,0.250711193568,0.570833333333,0.0,0.0,0.0,0.41066747406,0.0,0.0,0.0,0.317515432099,0.0,0.0,0.25,0.0,0.0,0.783333333333,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395833333333,0.211038961039,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.211038961039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306709393038,0.0481481481481,0.0,0.5,1.0,0.602777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.422077922078,0.0,0.0,0.0,0.0,0.0,0.211038961039,0.0
Kingsley Shacklebolt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.333333333333,0.0,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.333333333333,0.0,0.0,0.333333333333,0.0,0.333333333333,0.333333333333,0.0,0.0,0.333333333333,0.0,0.78125,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0
Lavender Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.202501202501,0.0,0.572222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.516666666667,0.424444444444,0.0962962962963,0.0,0.0,0.0,0.356008436834,0.0,0.0,0.0,0.377877846791,0.241666666667,0.0,0.0,0.783333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.394047619048,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.201750841751,0.75,0.0,0.0,0.419047619048,0.0,0.419047619048,0.75,0.0,0.0,0.410579859955,0.0,0.0,0.0,0.0,0.783333333333,0.419047619048,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
Lee Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
Lily Potter,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.405808080808,0.3,0.0,0.0,0.0,0.0,0.405808080808,0.75,0.0,0.55,0.0,0.0,0.0,0.0,0.533333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.405808080808,0.0,0.405808080808,0.421212121212,0.0,0.0,0.0,0.0,0.361620587489,0.0,0.0,0.0,0.0,0.641898148148,0.0,0.355592915617,0.25,0.0,0.0,0.0,0.0,0.361944444444,0.457142857143,0.397530864198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.405808080808,0.0,0.0,0.533333333333,0.2,0.5,0.0,0.0,0.405808080808,0.0,0.0,0.425555555556,0.0,0.425555555556,0.0,0.0,0.0,0.405808080808,0.362962962963,0.0,0.0,0.0,0.283518518519,0.342,0.0,0.0,0.355555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405808080808,0.0
Lord Voldemort,0.0,0.444578792855,0.0,0.0,0.0,0.611111111111,0.0,0.0,0.0,0.0,0.578333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517857142857,0.0,0.0,0.322222222222,0.0,0.0,0.611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445104451742,0.0,0.0,0.515986394558,0.431481481481,0.385726495726,0.0,0.361944444444,0.0,0.0,0.0,0.0,0.361944444444,0.0,0.489861111111,0.0,0.611111111111,0.611111111111,0.0,0.0,0.333213550852,0.0,0.402471001221,0.446636904762,0.0,0.6,0.0,0.367858560091,0.0,0.465833333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.21994047619,0.0,0.21994047619,0.0,0.0,0.0,0.448148148148,0.540277777778,0.333333333333,0.677248677249,0.0,0.370887896825,0.21994047619,0.0,0.0,0.365555555556,0.0,0.0,0.0,0.379712215321,0.0,0.0,0.0,0.0,0.0,0.0
Lucius Malfoy,0.0,0.375162037037,0.0,0.0,0.0,0.0,0.565,0.4092,0.0,0.0,0.0,0.264699074074,0.0,0.3495,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.327009530068,0.0,0.0,0.429761904762,0.288888888889,0.359523809524,0.0,0.0,0.0,0.3495,0.0,0.3495,0.3296,0.633333333333,0.418918350168,0.418918350168,0.0,0.398882986638,0.0,0.0,0.0,0.359433621934,0.298062169312,0.0,0.457142857143,0.2,0.0,0.0,0.0,0.457142857143,0.489861111111,0.0,0.0,0.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.194265873016,0.525,0.3495,0.0,0.0,0.327729677448,0.397619047619,0.0,0.330013888889,0.0,0.3495,0.0,0.0,0.416595804989,0.359523809524,0.416595804989,0.0,0.0,0.0,0.396029751294,0.0,0.79375,0.167162698413,0.0,0.362512488329,0.333276643991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36130952381,0.36130952381,0.3896,0.0
Luna Lovegood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.422902116402,0.0,0.0,0.56,0.25,0.46308994709,0.0,0.397530864198,0.0,0.0,0.7,0.0,0.397530864198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433333333333,0.0,0.0,0.0,0.0,0.385,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.520833333333,0.0,0.24,0.0,0.0,0.127777777778,0.0,0.0,0.0,0.3,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
