,"""Nearly Headless"" Nick",Albus Dumbledore,Alicia Spinnet,Angelina Johnson,Argus Filch,Arthur Weasley,Charlie Weasley,Colin Creevey,Cornelius Fudge,Dean Thomas,Draco Malfoy,Dudley Dursley,Ernie Macmillan,Fluffy,Frank Bryce,Frank Longbottom,Fred Weasley,George Weasley,Gilderoy Lockhart,Ginevra Weasley,Godric Gryffindor,Hannah Abbott,Harry Potter,Helga Hufflepuff,Hermione Granger,Justin Finch-Fletchley,Katie Bell,Lavender Brown,Lee Jordan,Lord Voldemort,Lucius Malfoy,Madam Malkin,Madam Rosmerta,Mafalda Hopkirk,Marcus Flint,Marvolo Gaunt,Mary Cattermole,Mary Riddle,Millicent Bulstrode,Minerva McGonagall,Molly Weasley,Mundungus Fletcher,Neville Longbottom,Newt Scamander,Oliver Wood,Parvati Patil,Penelope Clearwater,Percy Weasley,Peter Pettigrew,Petunia Dursley,Phineas Nigellus Black,Regulus Arcturus Black,Ronald Weasley,Rowena Ravenclaw,Rubeus Hagrid,Salazar Slytherin,Seamus Finnigan,Severus Snape,Teddy Lupin,Tom Riddle,Vernon Dursley,William Weasley
Newt Scamander,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400892857143,0.0,0.0,0.0,0.0,0.400892857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.400892857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Wood,0.0,0.0,0.747564935065,0.0,0.0,0.49512987013,0.49512987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49512987013,0.351966089466,0.0,0.49512987013,0.392960927961,0.0,0.199122507123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152777777778,0.152777777778,0.0,0.364583333333,0.0,0.0,0.0,0.0,0.0,0.49512987013,0.0,0.0,0.0,0.0,0.0,0.0,0.49512987013,0.0,0.0,0.0,0.0,0.49512987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49512987013
Parvati Patil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Penelope Clearwater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percy Weasley,0.0,0.240178571429,0.364231601732,0.0,0.9,0.313178082493,0.309695767196,0.633333333333,0.0,0.0,0.369034090909,0.0,0.0,0.0,0.0,0.0,0.3060129107,0.307067597154,0.125,0.314859886341,0.197222222222,0.0,0.314135576545,0.288888888889,0.355952380952,0.0,0.0,0.0,0.522486772487,0.18,0.442727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.3625,0.0,0.0,0.313137402597,0.0,0.0,0.0,0.49512987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304933924535,0.288888888889,0.1625,0.227272727273,0.0,0.0,0.0,0.316875,0.0,0.306365705183
Peter Pettigrew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417171717172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314823232323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petunia Dursley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766666666667,0.607341269841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515476190476,0.515476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362053571429,0.0
Phineas Nigellus Black,0.434722222222,0.446666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463571428571,0.515476190476,0.266666666667,0.0,0.0,0.0,0.0,0.0,0.504722222222,0.0,0.0,0.0,0.464556878307,0.0,0.483333333333,0.0,0.0,0.0,0.0,0.0,0.504603174603,0.0,0.0,0.0,0.0,0.0,0.0,0.633333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515476190476,0.0,0.477491883821,0.6075,0.0,0.536574074074,0.0,0.0,0.538015873016,0.0,0.633333333333,0.515476190476,0.0
Regulus Arcturus Black,0.434722222222,0.446666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463571428571,0.515476190476,0.266666666667,0.0,0.0,0.0,0.0,0.0,0.504722222222,0.0,0.0,0.0,0.464556878307,0.0,0.483333333333,0.0,0.0,0.0,0.0,0.0,0.504603174603,0.0,0.0,0.0,0.0,0.0,0.0,0.633333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515476190476,0.477491883821,0.0,0.6075,0.0,0.536574074074,0.0,0.0,0.538015873016,0.0,0.633333333333,0.515476190476,0.0
Ronald Weasley,0.0,0.220369098494,0.364231601732,0.0,0.355092592593,0.301966323954,0.297748407009,0.672222222222,0.0,0.199175824176,0.446955266955,0.7,0.395833333333,0.0,0.0,0.0,0.291437680787,0.288074845679,0.319353250916,0.302671049345,0.247990319865,0.125,0.283669197421,0.141232638889,0.33999442374,0.25234375,0.45,0.0,0.425925925926,0.0,0.462011137011,0.309722222222,0.309722222222,0.0,0.0,0.0,0.0,0.157936507937,0.2,0.212673611111,0.301741739815,0.0,0.326388888889,0.0,0.49512987013,0.0,0.0,0.304933924535,0.314823232323,0.0,0.6075,0.6075,0.0,0.288888888889,0.252338659148,0.476287878788,0.125,0.476673789174,0.0,0.197420634921,0.0,0.294580870764
Rowena Ravenclaw,0.275,0.0,0.0,0.0,0.0,0.288888888889,0.288888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288888888889,0.288888888889,0.0,0.144444444444,0.125420875421,0.0,0.5,0.159259259259,0.275,0.0,0.0,0.0,0.288888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.288888888889,0.0,0.0,0.0,0.0,0.288888888889,0.0,0.0,0.203787878788,0.0,0.0,0.0,0.0,0.0,0.288888888889
Rubeus Hagrid,0.0,0.388877854713,0.0,0.0,0.0,0.0625,0.0833333333333,0.0,0.519444444444,0.0,0.329119047619,0.0,0.0,0.503174603175,0.0,0.0,0.0833333333333,0.0833333333333,0.36420776644,0.0833333333333,0.276041666667,0.0,0.294762146729,0.276041666667,0.43123139881,0.276041666667,0.0,0.0,0.0,0.334375,0.386452380952,0.0,0.0,0.0,0.0,0.0,0.0,0.434871031746,0.0,0.460243055556,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,0.0,0.0,0.536574074074,0.536574074074,0.252338659148,0.0,0.0,1.0,0.0,0.71369047619,0.0,0.40974702381,0.0,0.0833333333333
Salazar Slytherin,0.0,0.483333333333,0.0,0.0,0.0,0.454545454545,0.454545454545,0.0,0.0,0.45,0.529159090909,0.0,0.0,0.0,0.0,0.0,0.452272727273,0.452272727273,0.0,0.454545454545,0.253863636364,0.0,0.520295080434,0.133333333333,0.567063492063,0.5,0.0,0.0,0.4,0.354166666667,0.468831168831,0.0,0.0,0.0,0.24125,0.64375,0.0,0.556547619048,0.0,0.0,0.454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.227272727273,0.0,0.0,0.0,0.0,0.476287878788,0.203787878788,1.0,0.0,0.758333333333,0.664015151515,0.0,0.556547619048,0.0,0.454545454545
Seamus Finnigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363888888889,0.0,0.0,0.0,0.0,0.0,0.291666666667,0.0,0.0,0.497222222222,0.0,0.291666666667,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.261111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.758333333333,0.0,0.7,0.0,0.0,0.0,0.0
Severus Snape,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269230769231,0.526984126984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367876984127,0.0,0.541666666667,0.0,0.463811813187,0.0,0.288888888889,0.333333333333,0.387142857143,0.825,0.0,0.0,0.448148148148,0.0,0.0,0.0,0.0,0.1,0.0,0.466666666667,0.0,0.51626984127,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538015873016,0.538015873016,0.476673789174,0.0,0.71369047619,0.664015151515,0.7,0.0,0.0,0.466666666667,0.0,0.0
Teddy Lupin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Riddle,0.0,0.486666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216666666667,0.216666666667,0.0,0.480116618076,0.347683181017,0.0,0.329102667477,0.0,0.9,0.0,0.0,0.0,0.0,0.241065323565,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.304406613731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316875,0.0,0.0,0.633333333333,0.633333333333,0.197420634921,0.0,0.40974702381,0.556547619048,0.0,0.466666666667,0.0,0.0,0.0,0.0
Vernon Dursley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766666666667,0.445238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38635620915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.766666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362053571429,0.515476190476,0.515476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
William Weasley,0.0,0.240178571429,0.364231601732,0.0,0.0,0.304728072228,0.298627932226,0.633333333333,0.0,0.0,0.421753246753,0.0,0.0,0.0,0.0,0.0,0.295624424335,0.294438684076,0.125,0.303592939982,0.144444444444,0.0,0.253361433888,0.288888888889,0.368518518519,0.0,0.0,0.0,0.425925925926,0.0,0.491919191919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303232030315,0.0,0.0,0.0,0.49512987013,0.0,0.0,0.306365705183,0.0,0.0,0.0,0.0,0.294580870764,0.288888888889,0.0833333333333,0.454545454545,0.0,0.0,0.0,0.0,0.0,0.0
