,"""Nearly Headless"" Nick",Aberforth Dumbledore,Alastor Moody,Albus Dumbledore,Alicia Spinnet,Amos Diggory,Angelina Johnson,Antonin Dolohov,Arabella Figg,Argus Filch,Arthur Weasley,Augustus Rookwood,Bartemius Crouch Jr,Bartemius Crouch Sr,Bertha Jorkins,Cedric Diggory,Charlie Weasley,Cho Chang,Colin Creevey,Cornelius Fudge,Cuthbert Binns,Dean Thomas,Dennis Creevey,Draco Malfoy,Dudley Dursley,Ernie Macmillan,Fleur Delacour,Frank Bryce,Frank Longbottom,Fred Weasley,Gabrielle Delacour,George Weasley,Ginevra Weasley,Godric Gryffindor,Hannah Abbott,Harry Potter,Hermione Granger,Igor Karkaroff,James Potter,Justin Finch-Fletchley,Katie Bell,Lavender Brown,Lee Jordan,Lily Potter,Lord Voldemort,Lucius Malfoy,Ludo Bagman,Madam Malkin,Madam Rosmerta,Mary Cattermole,Mary Riddle,Minerva McGonagall,Molly Weasley,Mundungus Fletcher,Narcissa Malfoy,Neville Longbottom,Newt Scamander,Oliver Wood,Olympe Maxime,Padma Patil,Pansy Parkinson,Parvati Patil,Percy Weasley,Peter Pettigrew,Petunia Dursley,Phineas Nigellus Black,Poppy Pomfrey,Regulus Arcturus Black,Remus Lupin,Rita Skeeter,Ronald Weasley,Rubeus Hagrid,Seamus Finnigan,Severus Snape,Sirius Black,Stan Shunpike,Susan Bones,Sybill Patricia Trelawney,Ted Tonks,Tom Riddle,Vernon Dursley,Viktor Krum,Vincent Crabbe Jr,Vincent Crabbe Sr,William Weasley
George Weasley,0.0,0.299917328042,0.510007936508,0.299917328042,0.0,0.213725490196,0.0,0.0,0.0,0.0,0.301730977293,0.0,0.683333333333,0.683333333333,0.288888888889,0.0857142857143,0.300002187832,0.0,0.0,0.0,0.0,0.0,0.0,0.280496031746,0.485259589947,0.0,0.0,0.0,0.0,0.307107385276,0.0,0.0,0.303179380009,0.144444444444,0.0,0.316911182599,0.35433994709,0.0,0.541666666667,0.0,0.458333333333,0.2875,0.29898989899,0.541666666667,0.0,0.280496031746,0.31890384173,0.5,0.5,0.0,0.0,0.322916666667,0.30249185625,0.0,0.27670995671,0.55,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.302392078242,0.0,0.451374007937,0.567989417989,0.5,0.567989417989,0.627777777778,0.34375,0.294097935187,0.283333333333,0.0,0.0,0.430291005291,0.0,0.0,0.0,0.0,0.0,0.286415895062,0.233333333333,0.231481481481,0.231481481481,0.299077859793
Ginevra Weasley,0.0,0.3421875,0.488455555556,0.3421875,0.0,0.191228070175,0.0,0.0,0.0,0.0,0.298747398811,0.0,0.683333333333,0.683333333333,0.288888888889,0.075,0.297660240377,0.0,0.0,0.0,0.0,0.0,0.0,0.278722943723,0.566136188272,0.0,0.0,0.0,0.0,0.297506087307,0.0,0.303179380009,0.0,0.380952380952,0.0,0.344333814334,0.381769702033,0.0,0.541666666667,0.0,0.0,0.2875,0.0,0.541666666667,0.0,0.278722943723,0.304138321995,0.5,0.5,0.0,0.0,0.3125,0.298820786506,0.0,0.274380952381,0.3,0.0,0.15,0.3,0.0,0.0,0.0,0.293816360233,0.0,0.491995287698,0.567989417989,0.5,0.567989417989,0.627777777778,0.34375,0.296135797205,0.0,0.0,0.0,0.473214285714,0.0,0.0,0.0,0.0,0.0,0.286106770833,0.116666666667,0.0,0.0,0.295150651887
Godric Gryffindor,0.393888888889,0.0,0.176666666667,0.0,0.0,0.230555555556,0.352777777778,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.32208994709,0.0,0.2,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144444444444,0.0,0.144444444444,0.380952380952,0.0,0.0,0.208097883598,0.335534391534,0.0,0.0,0.0,0.196944444444,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32037037037,0.0,0.32037037037,0.0,0.311111111111,0.220243055556,0.279166666667,0.0,0.155555555556,0.32037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hannah Abbott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Potter,0.429259259259,0.310992012617,0.377086772487,0.308942729767,0.0,0.31078042328,0.269444444444,0.0,0.55,0.352188208617,0.349476740191,0.0,0.352636999244,0.354494371823,0.248611111111,0.304193635333,0.34485397126,0.332341269841,0.370478826729,0.288557504873,0.55,0.468057244523,0.38704229798,0.381799085576,0.304613931043,0.495238095238,0.359547222222,0.0,0.55,0.307433017433,0.384166666667,0.316911182599,0.344333814334,0.208097883598,0.0,0.0,0.361648994256,0.331835978836,0.323565278246,0.495238095238,0.330584950029,0.288655202822,0.239661952862,0.323508815499,0.296977513998,0.413559689153,0.34594615624,0.246794871795,0.225,0.0,0.154166666667,0.377053439153,0.371889485231,0.0,0.420805659983,0.341273322194,0.516666666667,0.3985430839,0.44733436853,0.16,0.359027777778,0.335028235653,0.30034707191,0.349971627472,0.458378226712,0.479519169873,0.287962962963,0.479519169873,0.688888888889,0.332518403497,0.335659174329,0.425489818823,0.271234292328,0.414138537271,0.423790210818,0.0,0.704444444444,0.553856328856,0.62962962963,0.154166666667,0.41246031746,0.290790380979,0.374166666667,0.374166666667,0.345311584459
Hermione Granger,0.543888888889,0.482249455338,0.387361111111,0.465696881092,0.0,0.0,0.244444444444,0.0,0.0,0.25,0.337721693122,0.0,0.521348905724,0.521348905724,0.0,0.191666666667,0.387251511716,0.218666666667,0.702689393939,0.0,0.559722222222,0.0,0.556723484848,0.36781986532,0.0,0.0,0.291666666667,0.0,0.0,0.349542881752,0.0,0.35433994709,0.381769702033,0.335534391534,0.0,0.361648994256,0.0,0.433333333333,0.698115079365,0.0,0.191666666667,0.43619047619,0.0,0.698115079365,0.0,0.369756335283,0.366567460317,0.425,0.470833333333,0.0,0.0,0.396388888889,0.331620022278,0.0,0.369756335283,0.419781746032,0.0,0.0,0.4075,0.416666666667,0.454166666667,0.200462962963,0.340930983505,0.536111111111,0.0,0.47890625,0.325,0.47890625,0.0,0.340114379085,0.335456650348,0.375227990888,0.0,0.326498677249,0.507717391304,0.0,0.0,0.311904761905,0.0,0.0,0.0,0.418508574759,0.48125,0.48125,0.352213907785
Igor Karkaroff,0.0,0.233286092215,0.330714285714,0.233286092215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293013038549,0.260553075397,0.0,0.51691468254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383928571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331835978836,0.433333333333,0.0,0.175,0.0,0.346296296296,0.0,0.0,0.175,0.4375,0.0,0.298292824074,0.0,0.0,0.0,0.0,0.440277777778,0.0,0.0,0.0,0.0,0.0,0.0,0.290820494865,0.0,0.0,0.0,0.1875,0.0,0.0,0.216666666667,0.0,0.216666666667,0.0,0.0,0.406349206349,0.527880658436,0.0,0.369929453263,0.418333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.43253968254,0.0,0.0,0.0
James Potter,0.0,0.162736205593,0.434065934066,0.197589653145,0.0,0.333333333333,0.0,0.0,0.0,0.25,0.3125,0.0,0.7,0.7,0.4,0.333333333333,0.541666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.434074074074,0.0,0.0,0.64,0.0,0.0,0.541666666667,0.64,0.541666666667,0.541666666667,0.0,0.0,0.323565278246,0.698115079365,0.175,0.0,0.0,0.0,0.0,0.0,0.321067470916,0.306060606061,0.488333333333,0.25,0.0,0.0,0.0,0.0,0.54962797619,0.3125,0.0,0.488333333333,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.3125,0.331111111111,0.0,0.558333333333,0.0,0.558333333333,0.0,0.0,0.568571428571,0.64,0.0,0.483638583639,0.558333333333,0.0,0.0,0.0,0.62962962963,0.0,0.0,0.0,0.0,0.0,0.541666666667
Justin Finch-Fletchley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Katie Bell,0.0,0.0,0.292222222222,0.0,0.0,0.230555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458333333333,0.0,0.458333333333,0.0,0.196944444444,0.0,0.330584950029,0.191666666667,0.346296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308630952381,0.263055555556,0.0,0.0,0.0,0.0,0.0,0.392857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lavender Brown,0.0,0.0,0.5875,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.2875,0.0,0.6375,0.6375,0.0,0.7,0.2875,0.0,0.0,0.0,0.0,0.596666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2875,0.0,0.2875,0.2875,0.0,0.0,0.288655202822,0.43619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382380952381,0.0,0.0,0.0,0.0,0.0,0.2875,0.0,0.0,0.0,0.0,0.0,0.382380952381,0.35,0.513888888889,0.251736111111,0.2875,0.0,0.0,0.382380952381,0.0,0.382380952381,0.0,0.0,0.225297619048,0.539583333333,0.294444444444,0.575,0.481198412698,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.2875
Lee Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641909090909,0.0,0.0,0.0,0.0,0.0,0.641909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298765432099,0.0,0.29898989899,0.0,0.125,0.0,0.239661952862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384722222222,0.0,0.0,0.0
Lily Potter,0.0,0.162736205593,0.434065934066,0.197589653145,0.0,0.333333333333,0.0,0.0,0.0,0.25,0.3125,0.0,0.7,0.7,0.4,0.333333333333,0.541666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.434074074074,0.0,0.0,0.64,0.0,0.0,0.541666666667,0.64,0.541666666667,0.541666666667,0.0,0.0,0.323508815499,0.698115079365,0.175,0.321067470916,0.0,0.0,0.0,0.0,0.0,0.303333333333,0.488333333333,0.25,0.0,0.0,0.0,0.0,0.54962797619,0.3125,0.0,0.488333333333,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.3125,0.331111111111,0.0,0.558333333333,0.0,0.558333333333,0.0,0.0,0.568571428571,0.64,0.0,0.483638583639,0.558333333333,0.0,0.0,0.0,0.62962962963,0.0,0.0,0.0,0.0,0.0,0.541666666667
Lord Voldemort,0.0,0.325784313725,0.376587301587,0.344122807018,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.327777777778,0.327777777778,0.526455026455,0.190356481481,0.0,0.0,0.0,0.253333333333,0.0,0.0,0.0,0.443915343915,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.296977513998,0.0,0.4375,0.306060606061,0.0,0.0,0.0,0.0,0.303333333333,0.0,0.333015873016,0.2,0.0,0.0,0.0,0.253333333333,0.0,0.0,0.0,0.443915343915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33762345679,0.566666666667,0.497222222222,0.0,0.497222222222,0.0,0.0,0.4,0.0,0.0,0.3,0.492361111111,0.0,0.0,0.0,0.0,0.253333333333,0.0,0.4,0.5,0.5,0.0
Lucius Malfoy,0.0,0.0,0.582666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309662698413,0.0,0.0,0.0,0.0,0.0,0.278722943723,0.0,0.0,0.4125,0.0,0.0,0.0,0.350678562726,0.0,0.0,0.64,0.0,0.0,0.278722943723,0.64,0.280496031746,0.278722943723,0.0,0.0,0.413559689153,0.369756335283,0.0,0.488333333333,0.0,0.0,0.0,0.0,0.488333333333,0.333015873016,0.0,0.0,0.0,0.0,0.0,0.0,0.347222222222,0.255496031746,0.0,0.349304262641,0.0,0.0,0.0,0.0,0.0,0.311666666667,0.0,0.278722943723,0.0,0.0,0.615555555556,0.0,0.615555555556,0.0,0.0,0.303438712522,0.381447585979,0.0,0.4625,0.615555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.153086419753,0.356636904762,0.356636904762,0.278722943723
Ludo Bagman,0.0,0.40762987013,0.330864197531,0.40762987013,0.0,0.8,0.0,0.0,0.0,1.0,0.320529100529,0.0,0.424393868659,0.419901455026,0.311111111111,0.376527777778,0.254456654457,0.0,0.0,0.307142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.405654761905,0.0,0.0,0.35175010175,1.0,0.31890384173,0.304138321995,0.0,0.0,0.34594615624,0.366567460317,0.298292824074,0.25,0.0,0.0,0.382380952381,0.2,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.299206349206,0.254456654457,0.0,0.0,0.0,0.0,0.0,0.322691798942,0.0,0.0,0.0,0.218354399373,0.0,0.0,0.382380952381,0.0,0.382380952381,0.0,0.4,0.33068452381,0.383333333333,0.0,0.75,0.364801587302,0.0,0.0,0.0,0.0,0.0,0.0,0.11130952381,0.0,0.0,0.254456654457
Madam Malkin,0.0,0.405925925926,0.481481481481,0.338271604938,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.475,0.5,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.246794871795,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292972709552,0.0,0.0,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.591666666667,0.269602194787,0.591666666667,0.0,0.0,0.43,0.0,0.0,0.288888888889,0.591666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.0,0.5
Madam Rosmerta,0.0,0.366049382716,0.501234567901,0.313756613757,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.475,0.5,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.225,0.470833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292972709552,0.0,0.0,0.0,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.591666666667,0.269602194787,0.591666666667,0.0,0.0,0.475,0.0,0.0,0.288888888889,0.591666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.0,0.5
Mary Cattermole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mary Riddle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202506613757,0.0,0.0,0.0,0.0,0.0
Minerva McGonagall,0.0,0.515707070707,0.220476190476,0.472731481481,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.45,0.6,0.0,0.0,0.3125,0.0,0.0,0.44375,0.0,0.0,0.0,0.347222222222,0.0,0.0,0.0,0.0,0.814285714286,0.263888888889,0.0,0.322916666667,0.3125,0.0,0.0,0.377053439153,0.396388888889,0.440277777778,0.54962797619,0.0,0.0,0.0,0.0,0.54962797619,0.0,0.347222222222,0.299206349206,0.45,0.45,0.0,0.0,0.0,0.3125,0.0,0.347222222222,0.662433862434,0.0,0.0,0.2875,0.0,0.0,0.0,0.3125,0.0,0.0,0.383597883598,0.0,0.383597883598,0.0,0.0,0.34,0.500434618292,0.0,0.101972222222,0.383597883598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125
Molly Weasley,0.0,0.364973958333,0.524046296296,0.364973958333,0.0,0.215151515152,0.0,0.0,0.0,0.0,0.300362057615,0.0,0.683333333333,0.683333333333,0.288888888889,0.0666666666667,0.295172360944,0.0,0.0,0.0,0.0,0.0,0.0,0.255496031746,0.566136188272,0.0,0.0,0.0,0.0,0.297237186808,0.0,0.30249185625,0.298820786506,0.0,0.0,0.371889485231,0.331620022278,0.0,0.3125,0.0,0.0,0.2875,0.0,0.3125,0.0,0.255496031746,0.254456654457,0.5,0.5,0.0,0.0,0.3125,0.0,0.0,0.249437229437,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.29547829052,0.0,0.491995287698,0.560793650794,0.5,0.560793650794,0.627777777778,0.377777777778,0.29234951764,0.0,0.0,0.0,0.49880952381,0.0,0.0,0.0,0.0,0.0,0.286106770833,0.116666666667,0.0,0.0,0.294794960608
Mundungus Fletcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Narcissa Malfoy,0.0,0.0,0.582666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274380952381,0.0,0.0,0.0,0.0,0.0,0.274380952381,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.355587438424,0.0,0.0,0.64,0.0,0.0,0.274380952381,0.64,0.27670995671,0.274380952381,0.0,0.0,0.420805659983,0.369756335283,0.0,0.488333333333,0.0,0.0,0.0,0.0,0.488333333333,0.443915343915,0.349304262641,0.0,0.0,0.0,0.0,0.0,0.347222222222,0.249437229437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311666666667,0.0,0.274380952381,0.0,0.0,0.615555555556,0.0,0.615555555556,0.0,0.0,0.305406746032,0.381447585979,0.0,0.4625,0.615555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.114814814815,0.356636904762,0.356636904762,0.274380952381
Neville Longbottom,0.0,0.475,0.325669642857,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.470767195767,0.470767195767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251543209877,0.0,0.0,0.0,0.0,0.0,0.25,0.369196428571,0.8,0.0,0.55,0.3,0.0,0.0,0.341273322194,0.419781746032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662433862434,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36755952381,0.0,0.246875,0.501136363636,0.486111111111,0.0,0.0,0.486111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Newt Scamander,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Wood,0.0,0.0,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.144444444444,0.144444444444,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.166666666667,0.15,0.0,0.0,0.3985430839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
Olympe Maxime,0.0,0.301008597884,0.0,0.301008597884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220218253968,0.189070767196,0.0,0.51691468254,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.389236111111,0.0,0.0,0.0,0.5,0.0,0.3,0.0,0.0,0.44733436853,0.4075,0.290820494865,0.0,0.0,0.0,0.382380952381,0.0,0.0,0.0,0.0,0.322691798942,0.0,0.0,0.0,0.0,0.2875,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.310714285714,0.0,0.0,0.399523809524,0.0,0.399523809524,0.0,0.0,0.325132275132,0.359239130435,0.0,0.564285714286,0.399523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.191964285714,0.0,0.0,0.0
Padma Patil,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.16,0.416666666667,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317318295739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192116402116,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.416666666667,0.0,0.0,0.0
Pansy Parkinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359027777778,0.454166666667,0.0,0.9,0.0,0.0,0.513888888889,0.0,0.9,0.0,0.311666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.513888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.354166666667,0.0,0.0,0.29375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0
Parvati Patil,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595089285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335028235653,0.200462962963,0.0,0.0,0.0,0.0,0.251736111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317318295739,0.513888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141360544218,0.0,0.198772321429,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.416666666667,0.0,0.0,0.0
Percy Weasley,0.0,0.348798363095,0.488455555556,0.348798363095,0.0,0.213725490196,0.0,0.0,0.0,0.0,0.293311041728,0.0,0.377560835629,0.377560835629,0.371164021164,0.0857142857143,0.288453460852,0.0,0.0,0.325,0.0,0.0,0.0,0.278722943723,0.566136188272,0.0,0.144642857143,0.0,0.0,0.295114216485,0.0,0.302392078242,0.293816360233,0.0,0.0,0.30034707191,0.340930983505,0.1875,0.3125,0.0,0.0,0.2875,0.0,0.3125,0.0,0.278722943723,0.218354399373,0.25,0.25,0.0,0.0,0.3125,0.29547829052,0.0,0.274380952381,0.0,0.0,0.05,0.310714285714,0.0,0.0,0.0,0.0,0.0,0.491995287698,0.567989417989,0.25,0.567989417989,0.627777777778,0.366666666667,0.285841797193,0.0,0.0,0.0,0.49880952381,0.0,0.0,0.0,0.0,0.0,0.293206018519,0.289351851852,0.0,0.0,0.287150039202
