,"""Nearly Headless"" Nick",Aberforth Dumbledore,Alastor Moody,Albus Dumbledore,Alice Longbottom,Alicia Spinnet,Amelia Bones,Andromeda Tonks,Angelina Johnson,Anthony Goldstein,Antonin Dolohov,Arabella Figg,Argus Filch,Arthur Weasley,Augustus Rookwood,Bartemius Crouch Sr,Bellatrix Lestrange,Cedric Diggory,Charlie Weasley,Cho Chang,Colin Creevey,Cornelius Fudge,Dean Thomas,Dedalus Diggle,Dennis Creevey,Dilys Derwent,Dolores Umbridge,Draco Malfoy,Dudley Dursley,Elphias Doge,Emmeline Vance,Ernie Macmillan,Firenze,Fleur Delacour,Frank Bryce,Frank Longbottom,Fred Weasley,George Weasley,Gilderoy Lockhart,Ginevra Weasley,Godric Gryffindor,Gregory Goyle Jr,Gregory Goyle Sr,Hannah Abbott,Harry Potter,Hermione Granger,James Potter,Justin Finch-Fletchley,Katie Bell,Kingsley Shacklebolt,Lavender Brown,Lee Jordan,Lily Potter,Lord Voldemort,Lucius Malfoy,Luna Lovegood,Madam Malkin,Madam Rosmerta,Mafalda Hopkirk,Marietta Edgecombe,Marjorie Dursley,Mary Cattermole,Mary Riddle,Michael Corner,Millicent Bulstrode,Minerva McGonagall,Molly Weasley,Mundungus Fletcher,Narcissa Malfoy,Neville Longbottom,Newt Scamander,Nymphadora Tonks,Oliver Wood,Olympe Maxime,Padma Patil,Pansy Parkinson,Parvati Patil,Percy Weasley,Peter Pettigrew,Petunia Dursley,Phineas Nigellus Black,Rabastan Lestrange,Regulus Arcturus Black,Remus Lupin,Rita Skeeter,Rodolphus Lestrange,Ronald Weasley,Rubeus Hagrid,Seamus Finnigan,Severus Snape,Sirius Black,Stan Shunpike,Sturgis Podmore,Susan Bones,Sybill Patricia Trelawney,Ted Tonks,Terry Boot,Theodore Nott,Tom Riddle,Vernon Dursley,Viktor Krum,Wilhelmina Grubbly-Plank,William Weasley,Zacharias Smith
Dedalus Diggle,0.0,0.258333333333,0.125,0.258333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433333333333,0.0,0.433333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dennis Creevey,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.462698412698,0.462698412698,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.462698412698,0.462698412698,0.443178382464,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.550132275132,0.0,0.0,0.0,0.0,0.462698412698,0.462698412698,0.0,0.462698412698,0.0,0.0,0.0,0.462698412698,0.462698412698,0.576851851852,0.0,0.533465608466,0.462698412698,0.0,0.568849206349,0.462698412698,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.462698412698,0.0,0.0,0.500749559083,0.0,0.0,0.0,0.0,0.485529100529,0.0,0.500749559083,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0
Dilys Derwent,0.0,0.58125,0.0,0.58125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Dolores Umbridge,0.0,0.377338980464,0.707142857143,0.377338980464,0.0,0.0,1.0,0.0,0.0,0.571527777778,0.0,0.0,0.507176767677,0.528174603175,0.0,0.0,0.0,0.0,0.528174603175,0.710416666667,0.0,0.573661465849,0.194444444444,0.0,0.0,0.0,0.0,0.264351851852,0.0,0.0,0.0,0.588686868687,1.0,0.0,0.0,0.0,0.440620812719,0.476960377585,0.0,0.421071428571,0.461428571429,0.0,0.0,0.0,0.39971215376,0.436280964406,0.390729166667,0.0,0.574074074074,0.169444444444,0.0,0.227272727273,0.390729166667,0.6,0.264351851852,0.0208333333333,0.516666666667,0.516666666667,0.0,0.411177248677,0.0,0.0,0.0,0.330654761905,0.0,0.250049603175,0.528174603175,0.0,0.264351851852,0.358829365079,0.0,0.0,0.0,0.0,0.0,0.8125,0.6875,0.493650793651,0.0,0.0,0.451517857143,0.0,0.451517857143,0.397888888889,0.0,0.0,0.447437128487,0.497777777778,0.888888888889,0.406891534392,0.487997354497,0.0,0.0,1.0,0.443618165785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528174603175,0.0
Draco Malfoy,0.0,0.1625,0.433333333333,0.1625,0.0,0.25,0.2,0.544841269841,0.525,0.2,0.0,0.0,0.5,0.253086419753,0.0,0.0,0.361805555556,0.0,0.253086419753,0.1,0.0,0.475,0.0,0.0,0.0,0.0,0.264351851852,0.0,0.0,0.0,0.0,0.366666666667,0.0,0.0,0.0,0.0,0.319814814815,0.356790123457,0.0,0.304431216931,0.288888888889,0.404830827068,0.404830827068,0.2,0.337760691689,0.515740740741,0.254036458333,0.2,0.358333333333,0.0,0.0,0.0,0.254036458333,0.366666666667,0.329322856848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.139814814815,0.253086419753,0.0,0.338260519719,0.1875,0.0,0.544841269841,0.0,0.0,0.0,0.35303030303,0.0,0.253086419753,0.0,0.0,0.416439909297,0.35,0.416439909297,0.288888888889,0.0,0.35,0.368442680776,0.432474747475,0.0,0.270195767196,0.308567358567,0.0,0.0,0.2,0.0,0.544841269841,0.2,0.2,0.0,0.0,0.0,0.0,0.253086419753,0.0
Dudley Dursley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437132569077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19212962963,0.0,0.0,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317811194653,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.27503968254,0.0,0.0,0.0,0.0
Elphias Doge,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433333333333,0.0,0.433333333333,0.0,0.0,0.0,0.0,0.505,0.0,0.0,0.433333333333,0.0,0.505,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmeline Vance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375,0.0,0.2375,0.533333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2375,0.0,0.297321428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ernie Macmillan,0.0,0.133333333333,0.0,0.133333333333,0.0,0.462698412698,0.2,0.0,0.462698412698,0.331349206349,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.462698412698,0.308465608466,0.550132275132,0.0,0.462698412698,0.0,0.550132275132,0.0,0.588686868687,0.366666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.427936507937,0.0,0.462698412698,0.0,0.2,0.2,0.333151455026,0.350133477633,0.324007936508,0.0,0.331349206349,0.462698412698,0.0,0.459920634921,0.462698412698,0.0,0.0,0.366666666667,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.462698412698,0.0,0.366666666667,0.462698412698,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.462698412698,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.374489795918,0.0,0.457142857143,0.0,0.0,0.0,0.0,0.2,0.383333333333,0.0,0.331349206349,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0
Firenze,0.0,0.465740740741,0.0,0.465740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363323045267,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2625,0.0,0.2625,0.0,0.0,0.0,0.5,0.488888888889,0.0,0.0,0.2625,0.0,0.0,0.0,0.207407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fleur Delacour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank Bryce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank Longbottom,0.0,0.0,0.0,0.0,0.241013454861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745833333333,0.0,0.0,0.11,0.0,0.745833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129444444444,0.0,0.745833333333,0.745833333333,0.0,0.591666666667,0.266111111111,0.0,0.0,0.0,0.441527777778,0.349305555556,0.445138888889,0.0,0.0,0.0,0.0,0.0,0.445138888889,0.0,0.0,0.245833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144444444444,0.745833333333,0.0,0.0,0.281487794613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745833333333,0.0
Fred Weasley,0.583333333333,0.345203823954,0.522916666667,0.345203823954,0.745833333333,0.422041847042,0.3,0.436103479853,0.468287037037,0.462698412698,0.0,0.0,0.604814814815,0.302542075799,0.0,0.0,0.0,0.0,0.299355471576,0.462698412698,0.462698412698,0.274466089466,0.341798941799,0.0,0.462698412698,0.5,0.440620812719,0.319814814815,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.745833333333,0.0,0.311956641059,0.479545454545,0.302644416295,0.503804713805,0.25,0.25,0.462698412698,0.354108228649,0.256283970659,0.396875,0.462698412698,0.431820436508,0.495586419753,0.565724206349,0.44347653609,0.396875,0.382705026455,0.290740740741,0.471847442681,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.38253968254,0.0,0.377173091459,0.308841245772,0.345099206349,0.319814814815,0.501455026455,0.0,0.436103479853,0.0,0.0,0.462698412698,0.0,0.550158730159,0.298402867185,0.0,0.0,0.534619341564,0.0,0.476446759259,0.285289612921,0.0,0.0,0.304538718312,0.9,0.0,0.520833333333,0.386075562169,0.0,0.0,0.3,0.0,0.436103479853,0.462698412698,0.0,0.0,0.650264550265,0.0,0.0,0.301488362861,0.333333333333
George Weasley,0.583333333333,0.440063732564,0.522916666667,0.440063732564,0.745833333333,0.470205026455,0.3,0.436103479853,0.507828282828,0.462698412698,0.0,0.0,0.453611111111,0.302754430205,0.0,0.55,0.0,0.0,0.29980161823,0.462698412698,0.462698412698,0.266332972583,0.341798941799,0.0,0.462698412698,0.5,0.476960377585,0.356790123457,0.0,0.0,0.0,0.427936507937,0.0,0.2,0.0,0.745833333333,0.311956641059,0.0,0.479545454545,0.301318646631,0.495471380471,0.25,0.25,0.462698412698,0.346938194998,0.252736756089,0.396875,0.462698412698,0.457889822596,0.557534722222,0.565724206349,0.463931081545,0.396875,0.382705026455,0.329344729345,0.458446712018,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.415972222222,0.0,0.377173091459,0.308242687119,0.340138888889,0.356790123457,0.501455026455,0.0,0.436103479853,0.0,0.0,0.462698412698,0.0,0.550158730159,0.299065478508,0.0,0.0,0.534619341564,0.0,0.476446759259,0.285289612921,0.0,0.0,0.303271335481,0.9,0.0,0.520833333333,0.406395328599,0.0,0.0,0.3,0.0,0.436103479853,0.462698412698,0.0,0.0,0.650264550265,0.0,0.0,0.300670963898,0.344444444444
Gilderoy Lockhart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.479545454545,0.0,0.0,0.0,0.0,0.479545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.479545454545,0.479545454545,0.0,0.479545454545,0.0,0.0,0.0,0.0,0.380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.479545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454897186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.479545454545,0.0
Ginevra Weasley,0.425694444444,0.52341553288,0.540476190476,0.52341553288,0.591666666667,0.49951814059,0.3,0.457080200501,0.392807539683,0.462698412698,0.0,0.0,0.658333333333,0.300704499427,0.0,0.0,0.0,0.0,0.298878629735,0.417592592593,0.462698412698,0.274466089466,0.337566137566,0.0,0.462698412698,0.5,0.421071428571,0.304431216931,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.591666666667,0.302644416295,0.301318646631,0.479545454545,0.0,0.454177940115,0.25,0.25,0.462698412698,0.324284043068,0.259631371309,0.407407407407,0.462698412698,0.40386002886,0.557534722222,0.316501322751,0.499325396825,0.407407407407,0.382705026455,0.266377314815,0.404686948854,0.423611111111,0.423611111111,0.0,0.0,0.0,0.0,0.0,0.446825396825,0.0,0.351157407407,0.306426638278,0.404340277778,0.304431216931,0.400908730159,0.0,0.457080200501,0.0,0.0,0.42376984127,0.0,0.340986394558,0.297279281401,0.0,0.0,0.543113425926,0.0,0.477843915344,0.294061542746,0.0,0.0,0.301325383523,0.0,0.0,0.520833333333,0.390825956451,0.0,0.0,0.3,0.0,0.457080200501,0.462698412698,0.0,0.0,0.650264550265,0.0,0.0,0.299429763495,0.0
Godric Gryffindor,0.268055555556,0.4,0.0,0.4,0.266111111111,0.548611111111,0.0,0.0,0.631944444444,0.0,0.0,0.0,0.423337773338,0.476287878788,0.0,0.0,0.0,0.0,0.476287878788,0.244444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.461428571429,0.288888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266111111111,0.503804713805,0.495471380471,0.0,0.454177940115,0.0,0.0,0.0,0.0,0.403407578085,0.345964105339,0.260185185185,0.0,0.51512345679,0.0,0.478703703704,0.586574074074,0.260185185185,0.0,0.288888888889,0.59537037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395476190476,0.476287878788,0.0,0.288888888889,0.246157407407,0.0,0.0,0.0,0.0,0.321527777778,0.0,0.437222222222,0.427462121212,0.0,0.0,0.656155555556,0.0,0.426925925926,0.0,0.0,0.0,0.407495168522,0.9,0.0,0.575,0.349956349206,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476287878788,0.0
Gregory Goyle Jr,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.488541666667,0.0666666666667,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404830827068,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.326524518726,0.2,0.327804232804,0.0,0.3,0.2,0.488541666667,0.0,0.0,0.0,0.3,0.4,0.39115327381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.39115327381,0.547916666667,0.0,0.0,0.0,0.0,0.0,0.29375,0.0,0.25,0.0,0.0,0.547916666667,0.0,0.547916666667,0.0,0.0,0.0,0.625,0.6,0.0,0.0,0.547916666667,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.0
Gregory Goyle Sr,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.488541666667,0.0666666666667,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404830827068,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.326524518726,0.0,0.2,0.327804232804,0.0,0.3,0.2,0.488541666667,0.0,0.0,0.0,0.3,0.4,0.39115327381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.39115327381,0.547916666667,0.0,0.0,0.0,0.0,0.0,0.29375,0.0,0.25,0.0,0.0,0.547916666667,0.0,0.547916666667,0.0,0.0,0.0,0.625,0.6,0.0,0.0,0.547916666667,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.0
Hannah Abbott,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.2,0.0,0.462698412698,0.331349206349,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.462698412698,0.462698412698,0.462698412698,0.0,0.462698412698,0.0,0.462698412698,0.0,0.0,0.2,0.0,0.0,0.0,0.333151455026,0.0,0.0,0.0,0.0,0.462698412698,0.462698412698,0.0,0.462698412698,0.0,0.2,0.2,0.0,0.331349206349,0.35,0.0,0.331349206349,0.462698412698,0.0,0.462698412698,0.462698412698,0.0,0.0,0.2,0.462698412698,0.555555555556,0.555555555556,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.462698412698,0.0,0.2,0.462698412698,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.462698412698,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.312566137566,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.331349206349,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0
Harry Potter,0.144675925926,0.349015432536,0.346945446529,0.355943958814,0.454222222222,0.27990981241,0.445388888889,0.370776565256,0.345233134921,0.411408730159,0.422120811287,0.29274691358,0.403483553484,0.358575173125,0.52544973545,0.0,0.271955266955,0.53244047619,0.334863121693,0.343705694511,0.462698412698,0.369115341816,0.251530864198,0.0,0.462698412698,0.53125,0.39971215376,0.337760691689,0.437132569077,0.0,0.0,0.350133477633,0.363323045267,0.0,0.0,0.441527777778,0.354108228649,0.346938194998,0.380952380952,0.324284043068,0.403407578085,0.327804232804,0.327804232804,0.331349206349,0.0,0.353850040312,0.308207022573,0.424232804233,0.34860515873,0.371205908289,0.379317460317,0.487146100427,0.304220443701,0.404911255411,0.331399154452,0.446360140721,0.465433333333,0.465433333333,0.0,0.395909090909,0.25,0.0,0.0,0.398554192721,0.0,0.399329401381,0.346894742512,0.276635802469,0.334668796812,0.364373574539,0.0,0.379164915966,0.613888888889,0.0,0.170493197279,0.206551293357,0.235345804989,0.332592735336,0.399074074074,0.434672619048,0.431052867384,0.296884920635,0.417298611111,0.337496628281,0.621913580247,0.296884920635,0.349239670477,0.396859920247,0.309688109162,0.414958434351,0.371582184496,0.228333333333,0.0,0.43585,0.433869390555,0.379164915966,0.428538359788,0.2,0.0,0.411450746965,0.0,0.0,0.335841895328,0.272932692308
Hermione Granger,0.289351851852,0.321563378142,0.0,0.321563378142,0.349305555556,0.0,0.0,0.5375,0.4625,0.285763888889,0.302604166667,0.0,0.549338624339,0.227918069585,0.0,0.0,0.0,0.0,0.227918069585,0.421666666667,0.576851851852,0.53279478458,0.366666666667,0.0,0.576851851852,0.0,0.436280964406,0.515740740741,0.0,0.0,0.0,0.324007936508,1.0,0.0,0.0,0.349305555556,0.256283970659,0.252736756089,0.0,0.259631371309,0.345964105339,0.0,0.0,0.35,0.353850040312,0.0,0.424074074074,0.0,0.52876984127,0.0,0.22435515873,0.47984457672,0.424074074074,0.576069958848,0.48771043771,0.458273208273,0.363310185185,0.363310185185,0.0,0.0,0.0,0.0,0.0,0.254666666667,0.335416666667,0.351818783069,0.20237019316,0.0,0.515740740741,0.360845945613,0.0,0.5375,0.315112433862,0.0,0.211226851852,0.290232683983,0.276646090535,0.228334628335,0.0,0.0,0.422150573192,0.0,0.422150573192,0.07,0.398032407407,0.0,0.315075451331,0.379370637224,0.469206349206,0.527285714286,0.440886962273,0.0,0.0,0.0,0.0,0.5375,0.0,0.0,0.0,0.0,0.0,0.0,0.227918069585,0.355555555556
James Potter,0.0,0.236061507937,0.383928571429,0.236061507937,0.445138888889,0.0,0.4375,0.0,0.0,0.0,0.547142857143,0.5,0.0,0.441666666667,0.547142857143,0.0,0.224285714286,0.0,0.396875,0.0,0.0,0.526666666667,0.0,0.0,0.0,0.0,0.390729166667,0.254036458333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.445138888889,0.396875,0.396875,0.0,0.407407407407,0.260185185185,0.3,0.3,0.0,0.308207022573,0.424074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.308782600543,0.65505952381,0.258869047619,0.491666666667,0.7625,0.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436410811411,0.396875,0.0,0.254036458333,0.454444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390833333333,0.5421875,0.0,0.555,0.547142857143,0.44375,0.364583333333,0.0,0.547142857143,0.406439393939,0.0,0.0,0.498349381419,0.365412414966,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396875,0.0
Justin Finch-Fletchley,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.2,0.0,0.462698412698,0.331349206349,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.462698412698,0.462698412698,0.533465608466,0.0,0.462698412698,0.0,0.533465608466,0.0,0.0,0.2,0.0,0.0,0.0,0.331349206349,0.0,0.0,0.0,0.0,0.462698412698,0.462698412698,0.0,0.462698412698,0.0,0.2,0.2,0.331349206349,0.424232804233,0.0,0.0,0.0,0.462698412698,0.0,0.604232804233,0.462698412698,0.0,0.0,0.2,0.474232804233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.462698412698,0.0,0.2,0.462698412698,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.462698412698,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.331349206349,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0
