,"""Nearly Headless"" Nick",Albus Dumbledore,Alecto Carrow,Amelia Bones,Amycus Carrow,Arabella Figg,Argus Filch,Arthur Weasley,Augusta Longbottom,Bartemius Crouch Sr,Bellatrix Lestrange,Blaise Zabini,Cedric Diggory,Charlie Weasley,Cho Chang,Cormac McLaggen,Cornelius Fudge,Dean Thomas,Dennis Creevey,Dirk Cresswell,Dolores Umbridge,Draco Malfoy,Dudley Dursley,Emmeline Vance,Ernie Macmillan,Fenrir Greyback,Filius Flitwick,Fleur Delacour,Frank Bryce,Frank Longbottom,Fred Weasley,Gabrielle Delacour,George Weasley,Ginevra Weasley,Godric Gryffindor,Gregory Goyle Jr,Gregory Goyle Sr,Hannah Abbott,Harry Potter,Helena Ravenclaw,Helga Hufflepuff,Hepzibah Smith,Hermione Granger,Horace Slughorn,Igor Karkaroff,James Potter,Katie Bell,Kingsley Shacklebolt,Lavender Brown,Lee Jordan,Lily Potter,Lord Voldemort,Lucius Malfoy,Luna Lovegood,Madam Malkin,Madam Rosmerta,Marcus Flint,Marietta Edgecombe,Marvolo Gaunt,Mary Cattermole,Mary Riddle,Merope Gaunt,Michael Corner,Minerva McGonagall,Molly Weasley,Morfin Gaunt,Mundungus Fletcher,Narcissa Malfoy,Neville Longbottom,Nymphadora Tonks,Pansy Parkinson,Parvati Patil,Percy Weasley,Peter Pettigrew,Petunia Dursley,Phineas Nigellus Black,Pomona Sprout,Regulus Arcturus Black,Remus Lupin,Rita Skeeter,Romilda Vane,Ronald Weasley,Rubeus Hagrid,Rufus Scrimgeour,Salazar Slytherin,Seamus Finnigan,Severus Snape,Sirius Black,Stan Shunpike,Susan Bones,Sybill Patricia Trelawney,Ted Tonks,Teddy Lupin,Terry Boot,Tom Riddle,Vernon Dursley,Viktor Krum,Vincent Crabbe Jr,Vincent Crabbe Sr,William Weasley,Zacharias Smith
Filius Flitwick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0367724867725,0.0,0.0,-0.0367724867725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625264550265,0.0,0.0,0.0,0.0,-0.211111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0367724867725,0.0,0.285714285714,0.00952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0584126984127,0.0,0.0,0.0,-0.0367724867725,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11114638448,0.0,0.0,0.0,0.0,-0.0916666666667,-0.266666666667,0.0,0.0,-0.183333333333,-0.00415178571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0367724867725,-0.0367724867725,0.0,0.0
Fleur Delacour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0563495069745,0.0,0.0,0.0,0.0,0.0,-0.0525928731762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011437660923,0.1,0.0237651982791,-0.0358189349637,0.0,0.0,0.0,0.0,0.0246212121212,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.00833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.139583333333,0.0,-0.0563495069745,0.0,0.0,0.0,0.0,0.0388227513228,0.0,0.0,-0.0563495069745,0.0,0.0,0.00833333333333,0.0,0.00833333333333,0.0291666666667,0.0,0.0,-0.024854022683,0.0,0.233333333333,0.0,0.0,0.0,0.00833333333333,0.0,0.0,0.0,0.0388227513228,0.0541666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0673899147727,0.0
Frank Bryce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.107142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank Longbottom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.107142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.0,0.0,0.0,0.0,0.233333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fred Weasley,0.0,-0.0375,0.0,0.0,0.0,0.0,0.0,0.0209201510974,0.0,0.0,0.0,0.0,0.0,0.0195406324581,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.011437660923,0.0,0.0,0.0,0.0,0.0279613203368,0.0234384638632,0.0,0.0,0.0,0.0,0.030115251151,0.0,0.0,0.0,0.0095303030303,-0.05,0.0,0.196464646465,0.0383116883117,0.00833333333333,-0.25,0.0,0.196464646465,0.0,0.1555,0.0,-0.0375,-0.046875,0.0,0.0,-0.25,0.0,0.0,-0.25,-0.0697916666667,-0.00171296296296,0.0156438083387,-0.25,0.0,0.0833333333333,0.0,0.00648148148148,0.0,0.0,0.0180747698469,0.0,0.0,-0.0513888888889,-0.25,-0.0513888888889,-0.104166666667,0.0,0.0,0.0245009589821,0.0325,0.0,0.0,0.0,-0.333333333333,-0.0513888888889,0.0,0.0,0.0,0.00648148148148,-0.0513888888889,0.276623376623,0.0,0.0,0.0,0.0,0.0,0.0213618266535,0.0
Gabrielle Delacour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2275,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2275,0.0
George Weasley,0.0,-0.0375,0.0,0.0,0.0,0.0,0.0,0.0235533916288,0.0,0.0,0.0,0.0,0.0,0.0221983358557,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0237651982791,0.0,0.0,0.0279613203368,0.0,0.0,0.0262859882187,0.0,0.0,0.0,0.0,0.0450532814136,0.0,0.0,0.0,0.0129558745348,-0.05,0.0,0.196464646465,0.0383116883117,0.00833333333333,-0.0166666666667,0.0,0.196464646465,0.0,0.1555,0.0,-0.0375,-0.046875,0.0,0.0,-0.25,0.0,0.0,-0.25,-0.0697916666667,-0.00171296296296,0.0187847098225,-0.25,0.0,0.0833333333333,0.0,0.00648148148148,0.0,0.0,0.0223940103988,0.0,0.0,0.00833333333333,-0.25,0.00833333333333,-0.104166666667,0.0,0.0,0.0242712556159,0.024375,0.116666666667,0.0,0.0,-0.333333333333,0.00833333333333,0.0,0.0,0.0,0.00648148148148,-0.0513888888889,0.276623376623,0.0,0.0,0.0,0.0,0.0,0.0238944595585,0.0
Ginevra Weasley,0.115,-0.0307857142857,0.0,0.0,0.25,0.0,0.0,0.0255315337931,0.0,0.0,0.0,0.154166666667,0.0,0.0239072775146,0.0625,0.0395833333333,0.0,0.133960858586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0358189349637,0.0,0.0,0.0234384638632,0.2275,0.0262859882187,0.0,0.0202380952381,0.0,0.0,0.0,0.0541733614429,0.0,0.0,0.0633333333333,0.0145798132844,0.152333333333,0.0,0.232196969697,0.100927643785,0.00833333333333,-0.005,0.0,0.232196969697,0.0,0.0744,0.5,-0.0416666666667,-0.0535714285714,0.0,0.0,-0.25,0.0,0.0,-0.25,-0.0720833333333,-0.0116005291005,0.0199706835044,-0.25,0.0,0.0,0.0664814814815,0.0384259259259,0.0,0.0,0.0245180929328,0.0,0.0,-0.0362202380952,-0.25,-0.0362202380952,-0.0194444444444,0.0,0.5,0.0299322327504,0.0395,0.116666666667,-0.0766666666667,0.115,-0.333333333333,-0.0362202380952,0.0,0.0,0.0,0.0384259259259,0.00952380952381,0.276623376623,0.0,0.0,0.0,0.0,0.0,0.0263207269335,0.00666666666667
Godric Gryffindor,0.1575,0.01875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202380952381,0.0,0.0,0.0,0.0,0.0738968253968,0.118219135802,0.114814814815,0.132083333333,0.0444761904762,0.025,0.0,0.0,0.0215277777778,0.0,-0.0518518518519,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.166666666667,0.0319047619048,0.0,0.0,-0.0518518518519,0.0,0.0,0.0,-0.00416666666667,0.0,-0.00416666666667,0.0,0.0,0.0,0.0365833333333,0.15,0.0,-0.00509259259259,0.115,0.0352380952381,-0.00416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547222222222
Gregory Goyle Jr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101220538721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0365553053053,0.0,-0.0495113168724,0.0,0.0,0.0,-0.145833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101220538721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101220538721,0.0,0.0,0.00944444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0729166666667,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00247584541063,0.00247584541063,0.0,0.0
Gregory Goyle Sr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101220538721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0365553053053,0.0,0.0,-0.0495113168724,0.0,0.0,0.0,-0.145833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101220538721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101220538721,0.0,0.0,0.00944444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0729166666667,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00247584541063,0.00247584541063,0.0,0.0
Hannah Abbott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Potter,-0.0841666666667,0.0423764100661,-0.0674603174603,0.0,0.25,-0.119444444444,0.1,0.0359653638891,0.4,0.0,1.0,-0.0114787581699,0.0,0.0353659411576,0.05,0.0336310846561,-0.285185185185,0.0881004140787,0.0,0.0,-0.339682539683,0.0606214766274,0.0,0.0,0.244548374906,0.05,-0.0625264550265,0.0246212121212,0.0,0.28,0.030115251151,0.1,0.0450532814136,0.0541733614429,0.0738968253968,-0.0495113168724,-0.0495113168724,0.0,0.0,0.17037037037,0.172916666667,0.0204761904762,0.027886253174,0.0617452000892,0.0,0.0826649758027,0.07108714698,0.00833333333333,0.033063242974,0.15,0.085544570206,0.0516302339901,0.0638789441259,0.162757936508,0.190972565794,0.232125180375,0.1,-0.139166666667,-0.0839285714286,0.0,0.0474867724868,-0.160119047619,-0.0417584325397,0.0103763828764,0.0274277028133,-0.120918367347,0.1,0.0650618875356,0.119077380952,0.00954545454545,0.0491851851852,0.233333333333,0.0361497576498,-0.235714285714,-0.166666666667,-0.042229489256,0.133312169312,-0.0750978104503,-0.171283068783,-0.383333333333,0.236805555556,0.0431284296562,0.0218548962795,0.085546875,0.0210681818182,-0.147348484848,-0.0271014051283,-0.0499818060074,0.0666666666667,0.0,0.0508625116713,-0.0395,-0.173714285714,0.276623376623,0.0327339616402,0.0,0.075,0.0459788359788,0.0459788359788,0.0201559061029,0.0595797258297
Helena Ravenclaw,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118219135802,0.0,0.0,0.0,0.17037037037,0.0,0.106018518519,0.0,-0.163888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0268333333333,0.0,0.0,0.114814814815,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helga Hufflepuff,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114814814815,0.0,0.0,0.0,0.172916666667,0.106018518519,0.0,0.153333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.425,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263657407407,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225
Hepzibah Smith,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0633333333333,0.132083333333,0.0,0.0,0.0,0.0204761904762,0.0,0.153333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.361649659864,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0752465986395
Hermione Granger,0.0,0.0373015873016,0.0,0.0,0.0,0.0,-0.133333333333,0.0108552188552,0.0,0.0,0.0,0.0895833333333,0.0,0.0108552188552,-0.125,0.0785714285714,0.0,-0.0388888888889,0.0,0.0,0.0,0.0464067259901,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0095303030303,0.0,0.0129558745348,0.0145798132844,0.0444761904762,-0.145833333333,-0.145833333333,0.0,0.027886253174,-0.163888888889,0.0,0.0,0.0,-0.0138020833333,0.0,0.0,-0.00108024691358,0.0,0.0243167701863,0.0,0.0,-0.134027777778,0.0415676857864,-0.0333333333333,0.163210227273,0.163501082251,0.0,0.0,0.0,0.0,0.0,0.0,0.118819444444,-0.0316666666667,0.0120613542836,0.0,0.0,0.0506071216365,0.0722619047619,0.1,0.166666666667,0.321701388889,0.0133017676768,0.0,0.0,0.075,0.0,0.075,-0.05,0.0,-0.55,0.027941099988,-0.0870473251029,0.0,0.0,-0.5,0.00616213151927,-0.04,0.0,0.0,0.144444444444,0.1,-0.05,0.0,-0.2625,0.0,-0.208333333333,-0.145833333333,-0.145833333333,-0.0110101010101,0.0
Horace Slughorn,0.0,0.104309349654,0.0,0.0,0.0,0.0,0.396428571429,0.25,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0958333333333,0.0,0.0,0.0,0.0,0.0,-0.0218650793651,0.0,0.0,-0.104166666667,0.0,-0.211111111111,0.0,0.0,0.0,-0.05,0.0,-0.05,0.152333333333,0.025,0.0,0.0,0.0,0.0617452000892,0.0,0.0,0.0,-0.0138020833333,0.0,0.0,0.0854166666667,0.0,0.0,0.133333333333,0.0,0.0854166666667,0.152307692308,-0.0236871693122,0.145476190476,-0.155555555556,-0.0740740740741,0.1,0.0,0.0,0.0,-0.0047619047619,0.0,0.0270634920635,0.0259259259259,0.0,0.0,0.0,-0.0236871693122,0.125,0.0,0.0,0.0,0.0,0.0,0.0,-0.0959567901235,0.116666666667,-0.0959567901235,0.0,0.0,-0.1,0.109951123337,0.0321889172336,-0.0166666666667,0.0346666666667,0.0,0.0641750841751,-0.153425925926,0.0,0.0,0.0395833333333,0.0,0.0,0.0,-0.0407251082251,-0.36,0.0,0.0,0.0,0.0,0.0
Igor Karkaroff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Potter,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.196464646465,0.35,0.0,0.0,0.0,0.0,0.196464646465,0.25,0.0,-0.25,0.0,0.0,0.0,0.0,0.144047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.196464646465,0.0,0.196464646465,0.232196969697,0.0,0.0,0.0,0.0,0.0826649758027,0.0,0.0,0.0,0.0,0.0854166666667,0.0,0.0,-0.25,0.0,0.0,0.0,0.0719587064624,-0.0120833333333,0.123469387755,0.155555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.196464646465,0.0,0.0,0.144047619048,0.28,0.5,0.0,0.0,0.196464646465,0.0,0.0,-0.1575,0.0,-0.1575,0.0,0.0,0.0,0.196464646465,-0.168518518519,0.0,0.0,0.0,-0.100347222222,-0.0954166666667,0.0,0.0,0.138888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196464646465,0.0
Katie Bell,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0383116883117,0.0,0.0,0.0,0.0,0.0,0.0383116883117,0.0,0.175,0.0,-0.0833333333333,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383116883117,0.0,0.0383116883117,0.100927643785,0.0215277777778,0.0,0.0,0.0,0.07108714698,0.0,0.0,0.0,-0.00108024691358,0.0,0.0,-0.25,0.0,0.0,-0.0833333333333,0.0,-0.25,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0128472222222,0.0383116883117,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0383116883117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00107097763348,-0.0259259259259,0.0,0.0,0.0,-0.0673611111111,0.0,0.0,0.0,0.0,0.0,0.0,0.276623376623,0.0,0.0,0.0,0.0,0.0,0.0383116883117,0.0
Kingsley Shacklebolt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00833333333333,0.0,0.0,0.0,0.0,0.0,0.00833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00833333333333,0.0,0.0,0.00833333333333,0.0,0.00833333333333,0.00833333333333,0.0,0.0,0.0,0.0,0.00833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00833333333333,0.0,0.0,0.0,0.0,0.00833333333333,0.0,0.0,0.00833333333333,0.0,0.0,0.00833333333333,0.0,0.00833333333333,0.00833333333333,0.0,0.0,0.00833333333333,0.0,0.1125,0.0,0.0,0.0,0.00833333333333,0.0,0.0,0.0,0.00833333333333,0.00833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.00833333333333,0.0
Lavender Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0596921596922,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.0166666666667,-0.005,-0.0518518518519,0.0,0.0,0.0,0.033063242974,0.0,0.0,0.0,0.0243167701863,0.133333333333,0.0,0.0,-0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.275,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,-0.25,-0.133333333333,0.0,-0.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0282428451178,-0.25,0.0,0.0,0.161904761905,0.0,0.161904761905,-0.25,0.0,0.0,0.0350921763422,0.0,0.0,0.0,0.0,-0.0833333333333,0.161904761905,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0
Lee Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
Lily Potter,0.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.196464646465,0.35,0.0,0.0,0.0,0.0,0.196464646465,0.25,0.0,-0.25,0.0,0.0,0.0,0.0,0.144047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233333333333,0.196464646465,0.0,0.196464646465,0.232196969697,0.0,0.0,0.0,0.0,0.085544570206,0.0,0.0,0.0,0.0,0.0854166666667,0.0,0.0719587064624,-0.25,0.0,0.0,0.0,0.0,-0.0120833333333,0.123469387755,0.155555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.196464646465,0.0,0.0,0.144047619048,0.233333333333,0.5,0.0,0.0,0.196464646465,0.0,0.0,-0.154444444444,0.0,-0.154444444444,0.0,0.0,0.0,0.196464646465,-0.168518518519,0.0,0.0,0.0,-0.0171296296296,-0.126,0.0,0.0,0.138888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196464646465,0.0
Lord Voldemort,0.0,0.147243369657,0.0,0.0,0.0,-0.119444444444,0.0,0.0,0.0,0.0,0.0345833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491071428571,0.0,0.0,-0.122222222222,0.0,0.0,-0.119444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0516302339901,0.0,0.0,0.361649659864,-0.134027777778,0.152307692308,0.0,-0.0120833333333,0.0,0.0,0.0,0.0,-0.0120833333333,0.0,0.133,0.0,-0.119444444444,-0.119444444444,0.0,0.0,0.0571346400513,0.0,0.0531433150183,0.0572767857143,0.0,0.7,0.0,0.0495887445887,0.0,-0.1675,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0261904761905,0.0,0.0261904761905,0.0,0.0,0.0,0.00972222222222,-0.078125,0.15,0.309523809524,0.0,-0.0976438492063,0.0261904761905,0.0,0.0,0.0466666666667,0.0,0.0,0.0,0.0651585576259,0.0,0.0,0.0,0.0,0.0,0.0
