,"""Nearly Headless"" Nick",Aberforth Dumbledore,Alastor Moody,Albus Dumbledore,Alecto Carrow,Alicia Spinnet,Amycus Carrow,Andromeda Tonks,Angelina Johnson,Anthony Goldstein,Antioch Peverell,Ariana Dumbledore,Arthur Weasley,Bartemius Crouch Sr,Bathilda Bagshot,Beedle the Bard,Bellatrix Lestrange,Cadmus Peverell,Cedric Diggory,Charity Burbage,Charlie Weasley,Cho Chang,Colin Creevey,Dean Thomas,Dedalus Diggle,Dilys Derwent,Dirk Cresswell,Dolores Umbridge,Draco Malfoy,Dudley Dursley,Elphias Doge,Ernie Macmillan,Fenrir Greyback,Filius Flitwick,Fleur Delacour,Fred Weasley,Gabrielle Delacour,Gellert Grindelwald,George Weasley,Ginevra Weasley,Godric Gryffindor,Hannah Abbott,Harry Potter,Helena Ravenclaw,Helga Hufflepuff,Hepzibah Smith,Hermione Granger,Horace Slughorn,Ignotus Peverell,Igor Karkaroff,James Potter,Katie Bell,Kingsley Shacklebolt,Lavender Brown,Lee Jordan,Lily Potter,Lord Voldemort,Lucius Malfoy,Luna Lovegood,Madam Malkin,Madam Rosmerta,Mafalda Hopkirk,Marvolo Gaunt,Mary Cattermole,Mary Riddle,Michael Corner,Minerva McGonagall,Molly Weasley,Mundungus Fletcher,Narcissa Malfoy,Neville Longbottom,Nicolas Flamel,Nymphadora Tonks,Oliver Wood,Padma Patil,Pansy Parkinson,Parvati Patil,Penelope Clearwater,Percy Weasley,Peter Pettigrew,Petunia Dursley,Phineas Nigellus Black,Pius Thicknesse,Pomona Sprout,Reginald Cattermole,Regulus Arcturus Black,Remus Lupin,Rita Skeeter,Rodolphus Lestrange,Ronald Weasley,Rowena Ravenclaw,Rubeus Hagrid,Rufus Scrimgeour,Salazar Slytherin,Seamus Finnigan,Severus Snape,Sirius Black,Stan Shunpike,Sybill Patricia Trelawney,Ted Tonks,Teddy Lupin,Terry Boot,Tom Riddle,Vernon Dursley,Viktor Krum,Walden Macnair,William Weasley,Xenophilius Lovegood,Zacharias Smith
Hannah Abbott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0854308390023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0078231292517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.140646258503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140646258503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Potter,0.0625,0.0118526149776,0.0260416666667,0.0115220267746,-0.03,0.0,0.00572916666667,0.034120228647,0.0,0.0,-0.146875,0.00694835039491,0.038409228901,0.0,0.0128846153846,0.00998361768684,-0.0161964285714,-0.146875,-0.144444444444,-0.0298611111111,0.0344332694764,-0.00119047619048,-0.074537037037,0.0270833333333,0.151736111111,0.0,0.0,0.00583333333333,0.00115857740858,0.0656411210317,-0.0106867283951,0.0,0.00392063492063,0.0109623015873,-0.0195852229781,0.0339897741148,-0.0252142857143,0.0536111111111,0.0342038577227,0.0347175753693,0.00472689746397,0.0078231292517,0.0,-0.0112878787879,-0.0167777777778,0.0183333333333,0.00331685133018,0.06875,-0.0734375,0.0,0.00990205517046,0.0,0.036485042735,-0.012962962963,-0.0204761904762,0.0119406889336,0.00161640791123,0.00830306267806,0.0550802718836,0.0,0.0,0.05,-0.146875,-0.0226851851852,0.0160686728395,0.00712174263645,0.032212962963,0.0304893392542,0.0316714616402,-0.0176584757835,0.0459428916494,0.0,0.0325693091631,0.0018630952381,0.0,0.0,0.0,0.0,0.0256467013889,0.0075,0.05431998557,-0.0378477483165,-0.04,-0.0595833333333,-0.0226851851852,-0.0529891975309,0.0135006909014,-0.0505263157895,0.0413938492063,0.00771770174821,-0.0315711805556,-0.00620720050408,-0.031746031746,-0.0194444444444,0.0562585034014,-0.00375452834203,-0.0422132162558,0.00604166666667,0.0,0.0379943253968,0.0146947945845,0.07,0.0271122685185,0.00435776942356,0.055431547619,0.0,0.029865063234,0.0358322811448,0.0183333333333
Helena Ravenclaw,0.0,0.0,0.0,0.0,-0.075,0.0,-0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00536057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.231666666667,0.0,-0.0112878787879,0.0,0.0383333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0890625,0.0,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0383333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383333333333,0.0,0.425,0.0,0.0383333333333,0.0,0.0,0.0,0.0,0.00587835775336,0.0,0.0,0.0,0.0,0.0,0.0383333333333,0.0,0.0,0.0,0.0,0.0,0.0890625,0.0,0.0,0.0,0.0,-0.165625,0.0
Helga Hufflepuff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191666666667,0.0,-0.0167777777778,0.0383333333333,0.0,0.0225,-0.00777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383333333333,0.0,0.0,0.0,0.0383333333333,0.0,0.0,0.0,-0.0194444444444,0.0383333333333,0.0,0.0,0.0,0.0,0.0,0.0383333333333,0.0,0.0,0.0,0.0,0.0,0.028125,0.0,0.0,0.0,0.0,0.0,0.0140625
Hepzibah Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0183333333333,0.0,0.0225,0.0,0.028125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028125,0.0,0.0,0.0,0.0,0.0,0.0435119047619
Hermione Granger,0.0,0.028042850181,0.0,0.0339063418577,0.0,0.0,0.0,0.00645899470899,0.0,0.0,-0.0625,0.0321217975494,0.0498441043084,0.0,0.0745265151515,0.0101881908768,-0.0240907825118,-0.0625,0.0,0.0,0.0308449074074,0.0,0.0,0.0125,0.0,0.0,0.0,-0.0388125,0.0154184704185,0.0,0.0,0.0,-0.086910430839,0.0,-0.00404541446208,0.0196057671958,-0.133333333333,0.0,0.0248126102293,0.0352037659761,0.0402653769841,0.0,0.00331685133018,0.0,-0.00777777777778,0.028125,0.0,0.0,-0.0625,0.0,0.0,0.0,0.0437624007937,-0.180555555556,0.0,-0.046875,0.00493055555556,0.0188447971781,0.00769901394901,0.0,0.0,0.0686111111111,0.0,-0.04375,0.0227430555556,0.0194047619048,-0.025,0.0312450396825,0.0353458049887,0.0212003968254,0.0996212121212,0.0,0.00645899470899,0.025,0.0,0.0,0.0,0.0,0.0196498842593,-0.25,0.0201884920635,-0.021363312252,0.0,0.0,-0.04375,-0.0389051477072,0.0162234126984,0.0,-0.0178571428571,0.00775663764293,0.0,0.0125992063492,0.0517857142857,-0.0388888888889,0.0,0.0681818181818,-0.0250162588183,0.0,0.0,0.00645899470899,0.0067294973545,0.0,0.01875,0.0,0.0,0.0,0.0211687452759,0.0175698578042,0.028125
Horace Slughorn,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0946428571429,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.06875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13125,0.0,0.0,0.0,-0.13125,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-0.090625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
Ignotus Peverell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000822368421053,0.0,0.0,0.0,0.0,0.00216040903541,0.0,0.000822368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270767195767,0.0,-0.0734375,0.0,0.0,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0734375,0.0,0.0,0.0,0.0,0.0,-0.0734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igor Karkaroff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Potter,0.0,-0.0277083333333,0.0,-0.0277083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0277083333333,0.0,0.0,0.166666666667,0.0220848921792,0.0899305555556,0.0,-0.144444444444,0.0,0.0,0.0,0.0,0.0,0.41875,0.0,0.0,0.0,-0.0385416666667,0.0,0.0,0.0,-0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.078125,-0.0125,0.0,0.00990205517046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.0129056250767,-0.0373697916667,-0.03125,0.0619915674603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105555555556,0.0,0.0,-0.09125,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607142857143,0.0,-0.0802083333333,0.0,0.0,0.0,-0.0802083333333,0.015625,0.0225,0.00989583333333,0.0833333333333,0.0,-0.065,-0.175,0.0,0.0,-0.0226398601399,0.0112723214286,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0470138888889,0.0
Katie Bell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kingsley Shacklebolt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201884920635,0.0,0.0,0.0,0.0,-0.0109623015873,0.0,0.0,-0.00474028286528,0.0,0.0,0.0,0.0,-0.00432787698413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0982142857143,0.0416997354497,0.000575396825397,0.0,0.0,0.000575396825397,-0.00384700176367,0.0,0.0,0.036485042735,0.0,0.0,0.0,0.0437624007937,-0.13125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0875,-0.0034623015873,0.0685846560847,0.0,0.0,0.0,0.0201884920635,0.0,0.0,0.0,0.0,0.0,-0.00432787698413,0.0,0.040376984127,0.0625496031746,0.0,0.0,0.0,0.0625496031746,0.0080753968254,0.0,0.0,0.000575396825397,0.0,0.0201884920635,0.0,0.0,0.0,0.0,0.0625496031746,0.0,0.0,0.0201884920635,0.0080753968254,0.0,0.0,0.0,0.0,0.0,0.00753968253968,0.0,0.0
Lavender Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0416666666667,0.0,0.0,0.0416666666667,0.025,0.0,0.0,-0.012962962963,0.0,0.0,0.0,-0.180555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0452083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0148148148148,0.0,0.0,0.0,0.0,0.0,-0.00238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075,0.0,0.0,-0.0333333333333,-0.05,0.0,-0.125,-0.0204761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lily Potter,0.0,-0.00221153846154,0.0,0.0407457983193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00221153846154,0.0,0.0,0.166666666667,0.0191875063547,0.0899305555556,0.0,-0.144444444444,0.0,0.0,0.0,0.0,0.0,0.41875,0.0,0.0,0.0,-0.0397156084656,0.0,0.0,0.0,-0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857143,-0.00625,0.0,0.0119406889336,0.0,0.0,0.0,-0.046875,0.0,0.0,0.0,0.0129056250767,0.0,0.0,0.0,-0.125,0.0,-0.0309953703704,-0.0356812169312,0.0619915674603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0743229166667,0.0,0.0,-0.0838348765432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0708333333333,-0.101041666667,0.0,0.0,0.0,-0.101041666667,0.0638888888889,0.0225,0.00989583333333,0.0625,0.0,-0.065,-0.175,0.0,0.0,0.00193169191919,-0.0145833333333,0.0,0.0,0.0,0.0638888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0470138888889,0.0
Lord Voldemort,0.0,0.0466319444444,-0.025,0.0466319444444,-0.075,0.0,-0.075,0.04375,0.0,0.0,-0.0734375,0.0466319444444,-0.0375,0.0,0.0,0.0100132233639,-0.0232638888889,-0.0734375,0.0,0.0,-0.0375,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.0335795120517,0.0,0.0,0.0,0.0118055555556,-0.0388888888889,0.0,-0.0046875,0.0,0.0,-0.0375,-0.003125,-0.00407196969697,0.140646258503,0.00161640791123,0.02578125,0.028125,0.028125,0.00493055555556,-0.13125,-0.0734375,0.0,-0.0373697916667,0.0,-0.13125,0.0,0.0,-0.0309953703704,0.0,-0.0362888558201,0.0,0.0,0.0,0.0,-0.0161458333333,0.0,-0.020775462963,0.025,-0.0875,0.00208333333333,0.0,-0.0211055148555,0.0279126984127,0.0,0.04375,0.225,0.0,0.0,0.0,0.0,-0.0375,0.0166666666667,0.0,-0.00958333333333,0.0325,0.0,0.0,0.00516414141414,-0.0208333333333,0.0,0.0,0.0317057291667,0.0046875,-0.0230654761905,0.0,0.0,0.140646258503,0.0215845543346,0.0384201388889,0.0,0.0,0.04375,-0.0208333333333,0.0,-0.0166145833333,0.0,0.0,0.0,-0.0375,0.0,0.028125
Lucius Malfoy,0.0,0.0861111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0574074074074,0.0,0.0,-0.00695914168136,-0.0541666666667,0.0,0.0,0.0,0.0,0.0,-0.074537037037,0.0,0.0,0.0,0.0,0.0,-0.0063536545395,0.0,0.0,0.0,0.0104938271605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830306267806,0.0,0.0,0.0,0.0188447971781,0.0,0.0,0.0,-0.03125,0.0,0.0,0.0,0.0,-0.0356812169312,-0.0362888558201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00108085929845,0.0861111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0574074074074,0.0,0.0,-0.00420634920635,0.0861111111111,0.0,0.0,-0.00420634920635,0.0,0.0,0.0,0.0321212121212,0.0,0.0,0.0,0.0,0.0,-0.0695767195767,-0.00420634920635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luna Lovegood,0.0,0.275,0.0,0.275,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.0215294193501,0.0,0.0,0.0,0.0,0.0,-0.0371141975309,0.0,0.0505723443223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.133333333333,0.0191798941799,0.0,0.0,0.05,0.0,0.115435606061,-0.0625,0.0,0.0550802718836,0.0,0.0,0.0,0.00769901394901,-0.05,0.0,0.0,0.0619915674603,0.0,0.0,0.0,0.0,0.0619915674603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04375,0.0929526748971,0.0,0.0,0.0,0.0559659090909,0.0,0.0,0.0,-0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0625,0.0,0.0,0.0631786616162,0.0,0.125,0.0,0.0,0.0833333333333,0.136212121212,0.0,0.0,0.0,0.0,0.0625,-0.09375,0.0,0.0,0.0541666666667,0.0,0.0482142857143,0.00975531936617,0.0
Madam Malkin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05355854463,0.0575171356421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288392163392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05355854463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madam Rosmerta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05355854463,0.0575171356421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288392163392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05355854463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mafalda Hopkirk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074537037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0686111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvolo Gaunt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0734375,0.0,0.0,0.0,0.0,-0.0210069444444,0.0,-0.0734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.146875,0.0,0.0,0.0,0.0,0.0,-0.0734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0161458333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mary Cattermole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00837136243386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0215509259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0226851851852,0.0,0.0,0.0,-0.04375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00694444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00357338570349,0.0,0.0,0.0,0.0,-0.01796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mary Riddle,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.00737336601307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160686728395,0.0890625,0.028125,0.028125,0.0227430555556,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020775462963,0.0,0.0,0.0,0.0,0.0,0.0,-0.00694444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0155815972222,0.0890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00338031045752,0.0,0.0,0.0,0.0,0.0,0.028125
Michael Corner,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.00131916529238,0.0,0.0,0.0,0.0,0.1375,-0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025,0.0166666666667,0.0,0.0,0.0638888888889,0.103125,0.0,-0.125,0.00712174263645,0.0,0.0,0.0,0.0194047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.025,0.0,-0.04375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.03125,0.0,0.0,0.0,0.1,0.0,0.0,0.0544444444444,0.0,0.0,0.0,0.0544444444444,-0.3,0.0,0.0,0.0991071428571,0.0,0.0305555555556,0.0,0.0,0.0,0.0,-0.0637037037037,0.0,0.0,0.0,-0.3,-0.01875,-0.05,0.0,0.0,0.0,0.3,0.0,0.0
